id,name,spec,unit,price,brand,discount,inventory,expiration_data,product_location
10891,康帅炒无烟健康锅,炒,只,39.0,康帅,1.0,29,2026-09-03,C
10892,早餐红枣牛奶,250ml,9,3.0,蒙牛,1.0,24,2027-07-21,E
10893,护舒宝日用干爽贴身卫生巾230mm*30片/包,包,3,14.85,护舒宝,1.0,38,2026-12-26,G
10894,电风扇（机械落地扇）,FD,台,199.0,先锋,1.0,50,2027-07-21,E
10895,喜之郎美好时光海苔番茄味4.5g,4.5g,包,3.2,喜之郎,1.0,45,2026-10-25,B
10896,8836盆,173,只,6.5,英财,1.0,50,2027-03-03,A
10897,碧浪亮洁柔顺无磷洗衣粉500克,500G,包,6.8,碧浪,1.0,39,2027-06-01,F
10898,茅台镇鸿福万年30珍藏-14Q,52°大礼盒,盒,238.0,利波,0.9,46,2027-07-03,B
10899,花香营养香皂,100,9,48.0,无,1.0,29,2027-08-22,D
10900,福海堂龙井茶(三级),三级,袋,198.0,福海堂,1.0,36,2026-12-13,A
10901,雨润铁卤蛋 30g,30g,袋,1.9,雨润,1.0,25,2027-03-16,B
10902,奥喜56度北京二锅头清香型白酒,2L,瓶,24.8,奥喜,0.9,40,2027-06-24,G
10903,男仕内裤,M,盒,38.4,健将,1.0,43,2027-06-08,E
10904,雕牌超能皂,226克,块,2.8,雕,1.0,43,2026-11-10,G
10905,枕头包小号-8146,-,个,357.9,广州,1.0,42,2027-02-19,F
10906,午时银花露,340ml,瓶,3.0,午时,1.0,39,2026-12-03,E
10907,国奥行政男袜,男袜,袋,1699.0,国奥,1.0,44,2027-03-30,H
10908,雷达电热蚊香片72片无香型送无拖线器,72片,9,22.0,雷达,1.0,29,2027-01-27,F
10909,洁云加韧180克卷筒卫生纸-单卷,105mm*114mm*3层 180克/,卷,3.6,洁云,1.0,38,2026-09-14,B
10910,A5 50页软面抄本,210*148（A5）,本,191.4,青联,1.0,39,2027-09-04,H
10911,黑人茶倍健薄荷牙膏140g,140g(盒),支,12.8,黑人,0.9,42,2027-08-19,H
10912,怡达山楂 草莓味山楂饼 山楂片山楂干酸甜开胃山楂制品零食138g,138g/138g,袋,6.5,怡达,1.0,43,2027-02-18,H
10913,舜华临武糖果鸭肉120g,120g,包,18.6,舜华,1.0,21,2027-01-12,D
10914,竹炭皂,110克,块,6.2,卖炭翁,0.8,35,2026-10-10,A
10915,葵花籽油,5L,桶,73.9,绿宝,1.0,40,2027-03-05,B
10916,150餐桌老陈醋,150毫升,瓶,9.9,来福,1.0,39,2026-10-01,A
10917,敏奴彩棉男内裤1407,1*1,盒,32.9,敏奴,0.9,22,2026-12-09,C
10918,鑫达家用组合工具12件/套,-,套,54.8,鑫达,1.0,40,2027-09-30,E
10919,宋河 j52度宋河醇酒 500ml / 瓶,500ml;500;52;52度;ml;,瓶,326.5,宋河,1.0,40,2027-04-14,D
10920,旺润王中王火腿肠,250克（50克*5支）,袋,8.2,旺润,1.0,38,2027-05-18,G
10921,长柄清洁刷,-,只,10.9,佳韵,1.0,21,2027-07-02,C
10922,1.5L和其正,瓶,瓶,34.0,福建省达利食品集团有限公司,1.0,30,2026-10-05,A
10923,绿中医师一洗黑,200ml×2,盒,48.0,绿中医师,1.0,26,2026-12-12,H
10924,佳韵保鲜膜20cm*30mJY3314,-,包,4.5,佳韵,1.0,40,2027-06-08,G
10925,天然胶乳橡胶避孕套,12只,盒,15.0,男子汉螺纹装,0.8,41,2027-03-10,B
10926,男士功能型香波沐浴露—源动激活250ml,250ml,瓶,25.0,阿迪达斯,0.9,24,2027-07-25,E
10927,品客 薯片芳香脆骨鸡味,120g/袋,桶,10.9,品客,1.0,20,2027-06-19,C
10928,透明小屋削笔机,0,个,19.9,comix齐心,1.0,30,2026-11-17,C
10929,味之家秘制红烧牛肉面 零售价：1.5元/包,净含量103克面饼85克,袋,1.5,味之家,1.0,24,2026-11-28,C
10930,金丝滇红王,15cmx24cm包装袋,袋,50.0,贡品,0.9,36,2027-08-08,A
10931,智仁量贩装纯燕麦片1200g（包）,袋装,包,32.8,智仁,1.0,45,2027-02-08,B
10932,1000ml 蜂蜜绿茶,1000ml,瓶,3.8,康师傅,0.7,43,2026-09-09,C
10933,益肤霜黄金组合,140,套,840.0,无,1.0,32,2027-08-04,C
10934,思念1336g闲庭品香礼盒,1336g/盒,袋,128.0,思念,1.0,50,2027-02-08,F
10935,500g瓶装深层洁净护理洗衣液（自然清香）,500g,瓶,11.8,蓝月亮,0.9,37,2026-11-23,D
10936,无磁双篦多用锅,34cm,个,108.0,添美食,1.0,44,2026-09-15,F
10937,纯芝麻油,142ml,瓶,10.5,车古,0.9,26,2027-09-25,D
10938,古龙味精  500g,500g,包,10.5,古龙,1.0,43,2026-10-10,E
10939,健尔弹底裤2204#/条,2204;底裤;条,条,15.0,健尔弹,1.0,20,2027-08-19,F
10940,安士壶,32cm,个,22.0,三益,1.0,47,2027-05-10,A
10941,小树苗36色彩色铅笔/盒,36;盒;色;铅笔,盒,6.0,little tree/小树苗,1.0,50,2027-04-12,H
10942,避孕套(多乐士双保螺纹),12只,个,25.0,多乐士,1.0,46,2027-05-13,C
10943,洁宜佳柠檬洗洁精,1.2L,瓶,14.9,洁宜佳,1.0,24,2027-09-08,B
10944,金典豆沙,225克,卷,12.2,松茂,0.9,26,2027-07-07,G
10945,五香鸡爪,42克,个,3.5,恋一恋,1.0,41,2026-11-27,C
10946,弟弟妹妹童袜 246/双,/双;246;双;童袜,双,16.8,弟弟妹妹,0.9,28,2026-10-15,E
10947,艺俊雅格男装棉内裤,120盒/箱,盒,35.8,艺俊雅格,1.0,30,2027-09-15,E
10948,四美辣椒酱,-,瓶,6.8,四美,1.0,47,2027-03-01,F
10949,爱莎女士内裤 颜色随机 L(160/80),L,盒,20.4,爱莎,1.0,26,2027-05-09,H
10950,白乌毡帽六年,1*6*480,瓶,15.4,乌毡帽,1.0,28,2027-01-27,E
10951,蒙牛大果粒(桑葚+椰果)280ML/盒,280;280ml;ml;盒,盒,43.8,蒙牛,0.9,34,2027-09-22,G
10952,480g天巢紫云英蜂蜜480g,480g,瓶,12.8,天巢,1.0,23,2027-08-19,G
10953,九牧(白)喷手1023/个,/个;1023;个;白,个,148.0,JOMOO/九牧,1.0,44,2026-10-26,E
10954,50%盒榆林酒,500mL,瓶,138.0,上郡,1.0,40,2026-11-05,F
10955,OLAY HBCL BAR 125GX3 PURIFIED REFRESH,375G,组,13.5,玉兰油,1.0,48,2027-01-24,C
10956,沙河（精制）,84mm 硬,包,2.5,沙河,1.0,29,2026-09-19,C
10957,忘不了(禹王)3A脑营养胶丸(动物类~胶囊，丸~补脑/健脑)533_9克(60片/粒),50粒,盒,57.3,忘不了,1.0,47,2026-11-19,E
10958,源和堂嘉应子,220g,QN,3.4,源和堂蜜饯,1.0,27,2027-04-30,G
10959,52度 澜沧江 清酒（2006年产） 500ml,澜沧江清￥58元/瓶·盒(浓香型白酒),瓶,79.0,云南产区,1.0,28,2027-03-01,A
10960,狮王特效牙膏（留兰香型）170g,170克/支,瓶,6.0,狮王,0.8,29,2027-05-30,D
10961,甘草梅李,105g,袋,5.5,动心一族,1.0,45,2027-08-24,E
10962,郁江牌横县茉莉花茶100克一级,100G,包,8.7,郁江牌,1.0,39,2026-12-24,B
10963,蓝贝鲜橙味饮料,600ml,听,16.6,金带,1.0,34,2027-04-18,H
10964,特制椰子糖,228克,包,13.9,春光,1.0,32,2027-09-09,B
10965,中老年加钙核桃粉,礼盒,盒,82.8,庆和,1.0,37,2026-10-26,D
10966,72MM 金属LEICA遮光罩,72MM 金属LEICA遮光罩,套,13.2,K&F CONCEPT,1.0,42,2027-04-27,B
10967,干爽夜用丝薄护翼卫生巾     (简装),1×20/包,包,8.5,Te,1.0,48,2027-07-01,H
10968,花心迷你软包装抽取纸,150抽,包,41.7,花心,1.0,35,2026-12-20,D
10969,高露洁Colgate 新动感型儿童电动牙刷,均码,支,59.0,高露洁,1.0,50,2026-12-03,D
10970,地拖桶R2019,R2019,只,24.3,新陵,1.0,36,2027-01-09,C
10971,好展新红烧牛肉面,506g,包,12.9,好展新,1.0,27,2027-07-27,D
10972,棕榄美之选去屑洗发护发露 中性 100ml,100ml,瓶,17.7,棕榄,1.0,43,2026-11-06,A
10973,利群（软红长嘴小包）,20支/盒,包,22.0,利群,1.0,43,2027-05-23,F
10974,灭害灵电热蚊香液(清香型),45ml,支,8.9,灭害灵,1.0,31,2026-09-08,A
10975,陶味园花椒粉18g,18g,瓶,3.0,陶味园,1.0,36,2027-05-26,C
10976,小笼包,200g/200g,包,7.0,合口味,1.0,26,2027-03-05,E
10977,大鸡富贵大吉烤烟型香烟(14~1.1~软包装~烤烟型)2509_20支,20支/包,盒,2.5,大鸡,1.0,21,2026-10-01,E
10978,金剑南（天地盖）,500ml,盒,298.0,剑南,1.0,33,2026-12-03,C
10979,剑南福（百福吉祥）,500ml,瓶,31.2,剑南,1.0,42,2027-05-14,E
10980,好孩子安全门夹,0,个,32.3,好孩子,1.0,26,2027-08-21,G
10981,家安空调消毒剂挂壁式空调专用360ml,360ml,瓶,28.8,家安,1.0,43,2027-05-16,D
10982,立志美丽熊果苷美白组合(熊果苷美白洗面奶 活肤美白凝露),90+20g,盒,23.6,立志美丽,0.9,27,2027-07-23,H
10983,康师傅香菇炖鸡面碗装,面饼+配料101克,桶,4.0,康师傅,0.9,22,2027-07-06,F
10984,粒粒脆泥螺皇,270g,盒,20.0,舟港海味,0.9,50,2026-12-16,G
10985,215E色织格,71cm×8k超轻,把,26.8,天堂伞,1.0,22,2026-09-21,E
10986,高钙再制干酪,200克（12片）,袋,25.5,光明,1.0,29,2027-09-16,H
10987,海鲜酱,7kg*1,瓶,113.0,海天,1.0,44,2027-05-14,H
10988,樽杯白葡萄酒,1000ml,瓶,12.5,威龙,1.0,48,2026-12-23,H
10989,张裕VS白兰地,100ml,瓶,13.1,张裕,0.8,29,2027-09-29,A
10990,花生油,1.8L,罐,53.9,鸿禧,1.0,45,2027-05-05,H
10991,嘉顿花生威化饼干50克,50克,袋,3.0,嘉顿,1.0,37,2027-02-07,A
10992,西宝味精,454g,袋,47.42,九九国泰,0.9,43,2026-11-08,H
10993,金霸王5号电池2粒装,2粒,套,6.3,金霸王,1.0,26,2027-01-26,E
10994,嘉利来雪饼336g_*,336g,袋,9.8,嘉利来,1.0,32,2027-07-08,G
10995,洮南香酒,42°,盒,26.9,洮南牌,1.0,50,2027-08-20,G
10996,芝麻香油,150ml*1,瓶,19.0,海天,1.0,25,2027-03-10,G
10997,小狮王细丝儿童牙刷(6~12岁),1支装0.16mm,支,8.8,狮王,1.0,31,2026-12-04,G
10998,南孚7号碱性电池,LR03/个,板,25.9,南孚,1.0,27,2027-01-17,A
10999,习郎头曲五年陈酿（礼盒）,38%（V/V)X500ML,盒,88.1,/,1.0,49,2027-03-29,E
11000,奶香花生,-,袋,39.8,旺迪,0.8,43,2027-09-17,G
11001,大号带盖水桶,R281,个,4448.9,凯信,0.9,29,2026-11-15,D
11002,明治特浓牛奶巧克力,75克,盒,20.16,明治,1.0,44,2027-01-09,G
11003,娇子（硬龙凤经典）,84mm 硬,包,15.0,娇子,1.0,32,2027-09-07,A
11004,老才臣才臣米醋1L,1L,瓶,7.6,老才臣,0.8,23,2027-06-24,B
11005,金龙鱼玉米油（玉米胚芽油）1.8L,1.8L,桶,31.9,金龙鱼,1.0,33,2026-10-31,A
11006,七匹狼((豪迈),条盒硬盒,7,100.0,七匹狼,1.0,33,2027-02-13,A
11007,富妮来5194男士内裤,5194;内裤;男士;男士内裤,盒,25.9,LUNILAI/富妮来,1.0,35,2026-10-27,D
11008,一见香油辣子210克,210克/瓶,瓶,12.9,一见香,1.0,35,2027-06-25,A
11009,350ML中沃草莓味醋饮料,350ML*12,11,16.8,中沃,0.8,40,2027-02-03,H
11010,洁云柔韧320节卷筒卫生纸-单卷,3层、宽100mm、节距114mm,卷,3.5,洁云,1.0,25,2027-01-23,A
11011,珍稀白茶50g,50g/听,盒,38.0,天方御井,1.0,22,2026-09-23,G
11012,青岛啤酒大优8度600*12箱啤,600*12,10,36.0,青岛啤酒,0.7,48,2027-01-21,D
11013,安井红豆包1千克,1000g×8,袋,21.0,安井,1.0,49,2026-10-06,C
11014,56克纯牛奶,56克,袋,0.9,格尔,1.0,36,2027-03-02,G
11015,张氏记御厨辣油辣椒酱  320,320g*20,瓶,5.6,张氏记,1.0,25,2027-01-15,E
11016,蒙牛未来星妙妙儿童成长牛奶饮品 草莓味 100ml*5瓶,瓶,25,7.2,未来星,1.0,20,2026-09-29,H
11017,全无敌电热蚊香片,-,9,16.8,全无敌,1.0,24,2027-05-08,H
11018,伊利 嘉人 芦荟200g,200g/瓶,11,5.3,伊利,1.0,27,2027-08-16,G
11019,港莎弹力棉男平脚裤,M,盒,25.9,港莎,1.0,32,2026-09-21,C
11020,美好时光海苔(即食紫菜),36克/袋,包,16.8,美好时光,0.9,20,2027-08-14,A
11021,上好佳什锦果味硬糖,120g,包,3.8,上好佳,0.9,37,2027-06-27,D
11022,兴瑞无籽葡萄干120g,120g,袋,6.5,兴瑞,1.0,40,2026-12-20,G
11023,强生婴儿香桃沐浴露1000克,1000克,瓶,52.0,强生婴儿,1.0,44,2027-05-30,G
11024,52度莲四,500ML*24,瓶,12.5,四特酒,1.0,34,2027-04-18,F
11025,核桃铁棍山药,240ml罐,支,20.4,顶圣、营养地带,1.0,27,2026-10-12,G
11026,女儿红酒十年陈酿,500ml,瓶,30.8,女儿红,1.0,43,2027-09-19,E
11027,碧纯包装饮用水550ml,550ml,瓶,1.0,碧纯,1.0,27,2027-07-07,F
11028,开米涤王香薰衣物柔顺剂（薰衣草）,500G,瓶,14.9,开米涤王,1.0,24,2027-05-13,H
11029,艺俊雅格男装棉内裤,120盒/箱,盒,24.0,艺俊雅格,1.0,34,2027-07-22,D
11030,婴幼儿葡萄糖,520A,袋,43.0,金妹欢喜,1.0,21,2027-05-07,G
11031,什锦果味硬糖,500g,袋,12.1,上好佳,1.0,33,2027-07-01,H
11032,纯生（金牌）480ml,480ml,瓶,7.8,三得利,1.0,44,2027-01-17,C
11033,圣爱娜锦绣前程 880G/盒,880;880g;g/盒;盒,盒,888.0,爱娜,1.0,44,2027-08-23,G
11034,克开心果,118g,包,19.9,华味亨,0.9,36,2027-06-27,D
11035,单鞋,36,个,125.0,贵小姐,1.0,36,2026-09-21,H
11036,东亚808-5绒布保暖家用手套,L,包,9.8,东亚,0.9,30,2027-06-13,A
11037,牛肉酱,218g,瓶,6.9,恒谊,1.0,49,2027-04-30,F
11038,润露紫云英蜂蜜500g,500g,瓶,27.5,润露,1.0,21,2026-10-13,G
11039,s-4英文组合号码印,4号,盒,6.0,亚信,1.0,43,2026-11-16,C
11040,6607,0,本,12.5,申士,1.0,49,2027-09-19,F
11041,蒙牛优益C活菌型乳酸菌饮品(原味),800ml,瓶,14.9,蒙牛,1.0,45,2027-01-24,A
11042,味全每日C橙汁300ml,300ml,瓶,7.0,味全,1.0,32,2027-04-20,C
11043,七匹狼莫代尔商务男袜00535,针织品,双,16.9,七匹狼,1.0,30,2027-07-18,F
11044,JR060-01 洁柔纸面巾（Face软抽）（3包装）,200*155mm*150抽（三层）,组,19.5,洁柔,1.0,26,2027-03-30,D
11045,山峰电热蚊香液(无味型套装),45ml+1器,套,18.0,山峰,1.0,22,2026-09-15,B
11046,乔丹PVC篮球,7#/B9000,只,49.9,好球,1.0,47,2026-12-12,C
11047,180克冰箱炭包,盒,包,7.5,卖炭翁,1.0,25,2027-07-05,F
11048,清风纸手帕迷你包,10张/包，12包/组（210mm×21,袋,6.8,清风,1.0,34,2026-11-12,B
11049,滋润嫩肤沐浴露,1000ml,瓶,19.2,君采,1.0,32,2026-12-22,D
11050,步步为赢素牛肉50g50g,50g,袋,2.0,步步为赢,1.0,31,2027-04-22,B
11051,正章皮衣光亮剂(柔软型双无)_100ml*2,100ml*2,盒,15.0,正章,1.0,39,2027-07-16,D
11052,滴露健康沐浴露自然清新柑橘沁爽650克,650克,支,37.0,滴露,0.9,20,2026-10-15,C
11053,50g步步为赢小跟鱼,56克,包,3.2,步步为赢,1.0,50,2027-05-09,F
11054,50度 伊力 特曲 500ml,1L,瓶,58.0,伊力牌,0.9,47,2027-03-07,F
11055,旺旺旺仔牛奶复原乳,245ml/245ml,听,4.8,品牌:旺旺,1.0,32,2026-10-09,E
11056,蜡笔小新幸运猫果味果冻,500g/袋,袋,11.8,蜡笔小新,1.0,49,2026-12-23,H
11057,浓香50°475mL北京二锅头酒,475ml,瓶,6.5,京乐牌,1.0,42,2027-09-25,A
11058,小钢炮A4复印纸（黑旋风）,A4,本,10.0,黑旋风,0.9,34,2027-09-22,B
11059,洁玉 提缎刺绣毛巾FR03-092-1,34&times;76cm,条,23.5,洁玉,1.0,48,2027-07-19,B
11060,45度488ml丰谷三星,488ml,盒,26.6,丰谷,1.0,34,2027-01-29,A
11061,0.9L狮球唛粟米油,900ml,支,18.6,狮球,1.0,26,2027-09-02,E
11062,山楂羹,160克,包,6.8,奥赛,1.0,36,2026-10-05,G
11063,三笑皂120g,0,块,15.0,三笑,1.0,23,2027-07-20,G
11064,仁王沙爹牛肉干35g,35g/包,包,4.6,仁王,0.9,21,2026-11-01,C
11065,凯萨方格本1*10,36K*20页,本,1.2,凯萨,1.0,29,2026-09-03,C
11066,荷氏维果-C青柠口味维生素C水果糖,34g/条,条,2.2,荷氏,1.0,43,2026-12-03,C
11067,雲霧特级邓村绿茶250克,250克,袋,16.8,雲霧,0.8,48,2026-12-13,A
11068,250ml红旗甜牛奶,250毫升,瓶,1.6,红旗,1.0,37,2027-02-24,A
11069,福泰隆 百力滋(比萨味)65g,65g,盒,4.2,格力高,1.0,44,2026-09-15,A
11070,双沟好时光酒,0,盒,19.4,双沟,0.9,26,2027-02-11,F
11071,姚生记奶香瓜子,850g,袋,26.9,姚生记,1.0,39,2027-05-14,C
11072,工艺印花拖鞋,240mm,双,9.9,快鹿,1.0,43,2027-08-30,E
11073,电暖锅,26寸,只,136.0,爱心,1.0,37,2027-02-04,A
11074,曼秀雷敦男士清爽洁面啫喱＋曼秀雷敦男士水份润肤液＋曼秀雷敦男士润唇膏（户外型）,1套,套,27.8,曼秀雷敦,1.0,26,2027-02-26,F
11075,天然酸牛奶,180g/支,袋,9.6,迎春乐,1.0,26,2027-01-15,D
11076,振能不锈钢餐杯13.8cm,13.8cm/个,个,23.0,振能,1.0,21,2027-01-14,G
11077,甘露450G香麻油,450G,瓶,35.8,京友,1.0,28,2027-09-28,A
11078,年年旺幼芽圆盘紫菜100G,100G,代,7.9,年年旺,0.8,45,2027-05-21,G
11079,莹白纯皙雪肌水,150ml,瓶,8.0,起点之美,1.0,23,2027-01-08,B
11080,蓬裕VS白兰地 2.5L/瓶,2500ml,瓶,220.0,蓬裕,1.0,34,2027-04-26,A
11081,血栓弹力图高岭土检测试剂盒（凝固法）24人份/盒,24人份/盒,罐,15.8,TCA,1.0,40,2026-12-22,H
11082,225g张飞牛肉,225g,袋,55.1,张飞,1.0,39,2026-12-24,B
11083,儿童新鲜奶酪草莓,80g,袋,6.0,妙可蓝多,1.0,36,2027-03-07,E
11084,强力粉,1kg,袋,7.0,凯雪,1.0,20,2027-04-16,D
11085,银丰松脆咸饼干,200*24,包,32.7,银丰食品,0.9,20,2027-08-14,D
11086,味极鲜酿造酱油,170ml,瓶,12.5,银江,1.0,23,2027-01-31,E
11087,5片清爽透气290mm加长夜用棉质快易丝薄,1*5*48,袋,30.0,尤宝,1.0,33,2027-09-16,G
11088,32g永结同心喜糖32g,32g,盒,1.3,雅客,1.0,47,2027-06-22,A
11089,超柔工艺拖鞋,240mm,双,9.9,快鹿,1.0,25,2027-01-04,A
11090,樱之花挂条防虫饼120g,120g,袋,12.2,樱之花,1.0,43,2027-07-20,E
11091,无乳糖婴儿配方粉,300g,袋,158.0,圣元优博,1.0,42,2027-07-31,B
11092,珍奇味金针鱼,200g,袋,14.4,图案,1.0,31,2026-11-03,D
11093,60度国窖1573酒红瓷瓶,500ml,瓶,4880.0,国窖1573酒,1.0,34,2027-03-10,A
11094,雪颜净白精华霜40g,40g,瓶,49.0,白皙,0.9,47,2027-09-12,F
11095,果丹皮,250g,袋,8.0,红螺,1.0,23,2027-05-19,A
11096,婴幼儿针织休闲套装,1,个,10.9,Dp二线,1.0,31,2027-09-21,D
11097,出前一丁 九州浓汤猪骨汤味方便面 100g,100g/包,袋,11.0,出前一丁,1.0,38,2027-07-07,E
11098,成长动力儿童蔬菜蝴蝶面/袋,160克,袋,4.8,成长动力,1.0,42,2027-02-06,B
11099,德富祥五仁咸油茶400g（10袋）,400克（10袋）,袋,16.8,德富祥,1.0,35,2027-04-06,A
11100,52度1912普通钟爱2011款,500ml*6,瓶,78.0,郎酒,0.9,30,2026-09-16,D
11101,兰州百合200g,50g/50g,袋,100.0,八荒,1.0,44,2026-11-19,E
11102,盛洲花生油礼盒2L*2,2l;l*2;礼盒,瓶,100.0,盛洲,0.9,26,2026-09-17,B
11103,威豹4110拉杆包/个,/个;4110;个;拉杆包,个,149.0,WINPARD/威豹,1.0,33,2027-07-26,D
11104,2012蓝杯/个,个,个,16.8,日旺,1.0,49,2026-09-01,H
11105,贵人醉高级干红葡萄,干红;高级,瓶,188.0,贵人,1.0,21,2027-06-12,D
11106,随便五香凤爪,-,袋,37.6,随便,1.0,36,2027-04-16,E
11107,万隆有礼礼盒,1.41KG,包,148.0,萬隆,1.0,42,2027-08-02,C
11108,喜庆五芳礼品粽,140gX10/140gX10,盒,129.0,五芳斋,1.0,26,2027-02-28,H
11109,舒尔丹背心30222 30222/件,/件;30222;件;背心,件,15.0,舒尔丹,1.0,30,2027-07-23,G
11110,年升金竹凉爽鞋垫8115,凉爽,双,15.0,年升,1.0,30,2026-10-02,D
11111,宁城老窖（二星）38%vol  500ml,500ml,瓶,66.0,寧诚,0.8,36,2026-10-01,E
11112,康美包纯牛奶,250ml,盒,72.0,天友,1.0,30,2027-02-28,G
11113,炖肉炖排骨（过滤包）,28g/袋,袋,4.2,峪林,1.0,23,2027-01-18,E
11114,飘柔维他命长发洗发露400ML送50ml,400ml+50ml/袋,袋,27.9,飘柔,1.0,20,2026-09-17,D
11115,石乳毛尖 茉莉花茶 净含量100g,100g,袋,10.8,石乳,1.0,31,2027-06-05,B
11116,椰奶咖啡糖/150g,150g/袋,包,3.7,天际,1.0,28,2027-07-22,A
11117,舒肤棉精漂汗布男背心,175/110,件,22.9,三枪,1.0,31,2027-03-01,D
11118,三笑(高露洁)活力倍洁牙刷(非电动牙刷~中毛)1256_3支,0,包,5.8,三笑,1.0,21,2027-05-12,B
11119,天山雪(维维)纯牛奶(常温~45天~保鲜纸袋~原味~不含水)5133_195毫升,-,袋,2.2,天山雪,1.0,25,2027-03-23,F
11120,200克覃塘绿茶,200克/袋,袋,21.5,华辉,1.0,33,2026-10-30,F
11121,王氏牛奶牛奶加钙营养麦片,10*1000,袋,28.8,王氏,1.0,34,2026-10-15,C
11122,红腐乳,1.1kg*8坛/箱,罐,17.6,王致和,1.0,21,2027-07-08,A
11123,鸿泰之礼（台湾风味肉松）,240g/盒,盒,56.0,三鸿,1.0,49,2027-01-23,E
11124,鹏辉 环保碱性电池,环保;电池,节,3.0,鹏辉,1.0,37,2027-01-31,E
11125,农夫山泉380mlx12入（量贩装）,380mlx12入（量贩装）,瓶,14.3,农夫山泉,0.9,46,2026-11-14,F
11126,610花10鱼盘,140,只,2.6,无,1.0,26,2027-08-20,B
11127,快鹿交叉吹气拖8818/459,240mm,双,9.9,快鹿,1.0,27,2027-04-19,B
11128,男仕内裤,M,盒,58.0,健将,1.0,25,2026-10-14,C
11129,人人家麦片900G中老年礼包袋(加送28G),900G,袋,26.8,人人家,1.0,44,2027-02-25,E
11130,纤脆休闲棒饼(蔬菜沙拉味),45g,盒,3.2,利客尔,1.0,47,2027-04-01,B
11131,健而爽平角棉女士内裤,160盒/箱,盒,19.9,健而爽,1.0,27,2027-08-09,A
11132,天竹竹制杆面板0581,60*40M 竹制品,块,59.9,天竹,1.0,25,2027-01-18,F
11133,佳韵竹碳空气净化剂JY3200,-,包,8.9,佳韵,1.0,32,2027-09-19,A
11134,潘婷乳液修复洗发露,瓶,瓶,79.0,潘婷,1.0,25,2027-09-19,F
11135,佳洁士防蛀晶莹薄荷牙膏送防蛀清新怡爽,200g/支,支,13.9,佳洁士,1.0,29,2026-09-11,D
11136,茶花2260轻便防水皂盒B*100,NO.2260,个,6.9,茶花,1.0,25,2027-08-09,B
11137,新超浓缩柔丽衣物柔顺剂清新薰衣草配方1L,1L,支,26.2,棕榄,1.0,27,2026-12-31,E
11138,南孚耐用型7号充电池,AAA900mAh,卡,29.0,南孚,1.0,40,2027-03-28,D
11139,奥喜41度北京二锅头清香型白酒,2L,桶,16.2,奥喜,1.0,27,2027-09-22,G
11140,金红带果味啤酒,1*24,听,1.7,金红带,1.0,27,2027-09-09,D
11141,男全棉印花三角裤,M,盒,27.5,港莎,1.0,20,2027-04-19,D
11142,RF0541-AB海福牌镀金皇冠大号餐叉/个,0541;ab;rf;个;大号;牌;皇冠,个,5.0,海福,1.0,43,2027-04-06,C
11143,沙宣水凝彩护专业滋养润发乳400ML,400ML,瓶,38.5,沙宣,0.9,34,2027-02-25,H
11144,百吉猫椒香麻辣味豆香锅巴,300克,袋,6.5,百吉猫,1.0,46,2026-12-19,B
11145,玉兰油沐浴 美白清爽型护肤香皂115gx3 美肌清爽,345G,块,16.1,玉兰油,1.0,42,2026-09-19,E
11146,EOK5-4,175x125mm,本,0.5,金歌儿,1.0,28,2027-03-26,G
11147,桂花酒,125ml,瓶,8.0,壮泉,0.9,38,2027-01-23,E
11148,溢爽天然仙草沐浴露300g,300g,瓶,10.9,溢爽,1.0,40,2026-09-05,F
11149,赞德男内衣00090009,9,套,29.4,多得利,1.0,21,2026-11-17,B
11150,红豆餐包,100g,袋,15.8,莉莉,0.9,46,2026-11-14,F
11151,山楂酱,280g,瓶,8.8,兆丰,1.0,26,2027-08-16,H
11152,桔贝合剂,10ml*10支,盒,33.0,可迅停,1.0,37,2027-04-05,B
11153,东晟氨基酸精品装265ml*4265ml*4,265ml*4,盒,19.1,东晟牌,1.0,25,2027-07-30,E
11154,雾中花核桃牛皮糖,400g,盒,10.2,雾中花,1.0,41,2026-11-30,C
11155,138g农夫山庄五香西瓜子1x40,138g/包,包,6.0,农夫,1.0,22,2027-06-07,C
11156,甜杏仁哈密瓜婴儿滋养皂,100g,袋,168.0,她芬,1.0,36,2027-09-07,F
11157,18CM3F钢碟18cm,18cm,个,14.4,展望,0.9,42,2027-05-11,D
11158,金日牌虫草菌丝体口服液,30ml*16瓶,盒,98.0,金日牌,1.0,37,2027-01-12,D
11159,36度精品建塘藏乡醇,500ml,瓶,23.2,吉瑭,1.0,32,2027-04-16,B
11160,风味腐乳,310g/瓶,瓶,6.9,百花串,0.9,43,2027-01-30,A
11161,800ml鲜味鲜酱油,800ml,瓶,8.0,加加,1.0,44,2027-05-16,F
11162,榄菊高级黑蚊香(不分~每片10小时~未注明~盘香)758_10盘,二袋装,盒,3.5,榄菊,1.0,33,2027-07-19,A
11163,金日牌西洋参含片,1.2g*12片*6小盒,盒,75.0,金日牌,0.8,32,2026-12-12,H
11164,康师傅红烧牛肉面,杯面,杯,3.0,康师傅,1.0,45,2026-10-24,B
11165,金达日美    水果刀  5111,单只折边装，12只/盒,个,5.5,金达日美,1.0,32,2026-09-22,A
11166,李锦记财神耗油,510g/510g,桶,12.8,调味品,1.0,26,2027-06-19,F
11167,香辣饼干,200g/包,包,4.5,积士佳,1.0,37,2027-03-04,E
11168,蝶安芬女士内裤,1*2盒,盒,19.3,蝶安芬,1.0,45,2027-03-27,B
